id,name,input,compiler,threads,real,usr,sys,cores
2063,dedup,simmedium,gcc-pthreads,1,0m1.875s,0m1.129s,0m1.010s,27
2064,dedup,simlarge,gcc-pthreads,1,0m10.397,0m7.602s,0m4.424s,27
2065,dedup,native,gcc-pthreads,1,0m42.100,0m25.134,0m27.104,27
2066,dedup,simdev,gcc-pthreads,1,0m0.095s,0m0.059s,0m0.047s,28
2067,dedup,simsmall,gcc-pthreads,1,0m0.636s,0m0.389s,0m0.352s,28
2068,dedup,simmedium,gcc-pthreads,1,0m1.727s,0m1.197s,0m0.862s,28
2069,dedup,simlarge,gcc-pthreads,1,0m12.034,0m7.922s,0m6.507s,28
2070,dedup,native,gcc-pthreads,1,0m34.009,0m24.048,0m18.501,28
2071,dedup,simdev,gcc-pthreads,1,0m0.077s,0m0.050s,0m0.037s,29
2072,dedup,simsmall,gcc-pthreads,1,0m0.595s,0m0.420s,0m0.264s,29
2073,dedup,simmedium,gcc-pthreads,1,0m1.457s,0m1.112s,0m0.666s,29
2074,dedup,simlarge,gcc-pthreads,1,0m10.366,0m7.848s,0m4.686s,29
2075,dedup,native,gcc-pthreads,1,0m38.002,0m24.936,0m23.316,29
2076,dedup,simdev,gcc-pthreads,1,0m0.078s,0m0.047s,0m0.041s,30
2077,dedup,simsmall,gcc-pthreads,1,0m0.571s,0m0.389s,0m0.291s,30
2078,dedup,simmedium,gcc-pthreads,1,0m1.566s,0m1.124s,0m0.757s,30
2079,dedup,simlarge,gcc-pthreads,1,0m12.099,0m7.861s,0m6.452s,30
2080,dedup,native,gcc-pthreads,1,0m32.846,0m24.321,0m18.234,30
2081,dedup,simdev,gcc-pthreads,1,0m0.078s,0m0.053s,0m0.034s,31
2082,dedup,simsmall,gcc-pthreads,1,0m0.562s,0m0.378s,0m0.292s,31
2083,dedup,simmedium,gcc-pthreads,1,0m1.805s,0m1.144s,0m1.015s,31
2084,dedup,simlarge,gcc-pthreads,1,0m10.838,0m7.954s,0m5.228s,31
2085,dedup,native,gcc-pthreads,1,0m41.941,0m24.495,0m27.663,31
2086,dedup,simdev,gcc-pthreads,1,0m0.082s,0m0.064s,0m0.027s,32
2087,dedup,simsmall,gcc-pthreads,1,0m0.549s,0m0.400s,0m0.258s,32
2088,dedup,simmedium,gcc-pthreads,1,0m1.643s,0m1.198s,0m0.765s,32
2089,dedup,simlarge,gcc-pthreads,1,0m9.929s,0m7.683s,0m4.503s,32
2090,dedup,native,gcc-pthreads,1,0m33.324,0m23.777,0m18.950,32
2091,dedup,simdev,gcc-pthreads,2,0m0.110s,0m0.053s,0m0.031s,1
2092,dedup,simsmall,gcc-pthreads,2,0m0.702s,0m0.396s,0m0.274s,1
2093,dedup,simmedium,gcc-pthreads,2,0m2.122s,0m1.211s,0m0.862s,1
2094,dedup,simlarge,gcc-pthreads,2,0m15.134,0m8.266s,0m6.695s,1
2095,dedup,native,gcc-pthreads,2,0m48.649,0m25.392,0m22.930,1
2096,dedup,simdev,gcc-pthreads,2,0m0.083s,0m0.057s,0m0.035s,2
2097,dedup,simsmall,gcc-pthreads,2,0m0.698s,0m0.411s,0m0.397s,2
2098,dedup,simmedium,gcc-pthreads,2,0m1.728s,0m1.112s,0m0.928s,2
2099,dedup,simlarge,gcc-pthreads,2,0m13.082,0m8.331s,0m6.696s,2
2100,dedup,native,gcc-pthreads,2,0m38.894,0m24.765,0m23.244,2
2101,dedup,simdev,gcc-pthreads,2,0m0.088s,0m0.063s,0m0.034s,3
2102,dedup,simsmall,gcc-pthreads,2,0m0.662s,0m0.393s,0m0.389s,3
2103,dedup,simmedium,gcc-pthreads,2,0m2.047s,0m1.210s,0m1.179s,3
2104,dedup,simlarge,gcc-pthreads,2,0m10.570,0m7.879s,0m4.977s,3
2105,dedup,native,gcc-pthreads,2,0m39.623,0m23.610,0m25.531,3
2106,dedup,simdev,gcc-pthreads,2,0m0.081s,0m0.058s,0m0.032s,4
2107,dedup,simsmall,gcc-pthreads,2,0m0.628s,0m0.404s,0m0.341s,4
2108,dedup,simmedium,gcc-pthreads,2,0m1.739s,0m1.210s,0m0.858s,4
2109,dedup,simlarge,gcc-pthreads,2,0m10.557,0m7.961s,0m4.989s,4
2110,dedup,native,gcc-pthreads,2,0m38.557,0m25.393,0m23.503,4
2111,dedup,simdev,gcc-pthreads,2,0m0.088s,0m0.056s,0m0.043s,5
2112,dedup,simsmall,gcc-pthreads,2,0m0.637s,0m0.399s,0m0.363s,5
2113,dedup,simmedium,gcc-pthreads,2,0m1.727s,0m1.240s,0m0.822s,5
2114,dedup,simlarge,gcc-pthreads,2,0m10.504,0m7.888s,0m4.797s,5
2115,dedup,native,gcc-pthreads,2,0m39.354,0m25.011,0m24.871,5
2116,dedup,simdev,gcc-pthreads,2,0m0.094s,0m0.051s,0m0.053s,6
2117,dedup,simsmall,gcc-pthreads,2,0m0.616s,0m0.415s,0m0.309s,6
2118,dedup,simmedium,gcc-pthreads,2,0m1.855s,0m1.186s,0m1.039s,6
2119,dedup,simlarge,gcc-pthreads,2,0m10.116,0m7.759s,0m4.580s,6
2120,dedup,native,gcc-pthreads,2,0m39.598,0m25.413,0m24.576,6
2121,dedup,simdev,gcc-pthreads,2,0m0.093s,0m0.054s,0m0.050s,7
2122,dedup,simsmall,gcc-pthreads,2,0m0.597s,0m0.410s,0m0.298s,7
2123,dedup,simmedium,gcc-pthreads,2,0m1.945s,0m1.188s,0m1.020s,7
2124,dedup,simlarge,gcc-pthreads,2,0m13.079,0m7.668s,0m4.708s,7
2125,dedup,native,gcc-pthreads,2,0m41.210,0m24.687,0m26.796,7
2126,dedup,simdev,gcc-pthreads,2,0m0.076s,0m0.055s,0m0.031s,8
2127,dedup,simsmall,gcc-pthreads,2,0m0.775s,0m0.430s,0m0.469s,8
2128,dedup,simmedium,gcc-pthreads,2,0m1.714s,0m1.173s,0m0.879s,8
2129,dedup,simlarge,gcc-pthreads,2,0m10.483,0m7.986s,0m4.866s,8
2130,dedup,native,gcc-pthreads,2,0m36.062,0m25.145,0m21.207,8
2131,dedup,simdev,gcc-pthreads,2,0m0.086s,0m0.056s,0m0.040s,9
2132,dedup,simsmall,gcc-pthreads,2,0m0.685s,0m0.402s,0m0.395s,9
2133,dedup,simmedium,gcc-pthreads,2,0m1.990s,0m1.240s,0m0.922s,9
2134,dedup,simlarge,gcc-pthreads,2,0m10.381,0m7.963s,0m4.712s,9
2135,dedup,native,gcc-pthreads,2,0m36.031,0m24.314,0m19.927,9
2136,dedup,simdev,gcc-pthreads,2,0m0.086s,0m0.050s,0m0.046s,10
2137,dedup,simsmall,gcc-pthreads,2,0m0.668s,0m0.401s,0m0.380s,10
2138,dedup,simmedium,gcc-pthreads,2,0m1.622s,0m1.139s,0m0.818s,10
2139,dedup,simlarge,gcc-pthreads,2,0m11.873,0m8.099s,0m6.168s,10
2140,dedup,native,gcc-pthreads,2,0m34.087,0m24.434,0m19.285,10
2141,dedup,simdev,gcc-pthreads,2,0m0.082s,0m0.060s,0m0.034s,11
2142,dedup,simsmall,gcc-pthreads,2,0m0.655s,0m0.420s,0m0.359s,11
2143,dedup,simmedium,gcc-pthreads,2,0m1.932s,0m1.167s,0m1.108s,11
2144,dedup,simlarge,gcc-pthreads,2,0m10.267,0m7.848s,0m4.596s,11
2145,dedup,native,gcc-pthreads,2,0m38.348,0m24.692,0m23.982,11
2146,dedup,simdev,gcc-pthreads,2,0m0.512s,0m0.051s,0m0.038s,12
2147,dedup,simsmall,gcc-pthreads,2,0m0.646s,0m0.417s,0m0.350s,12
2148,dedup,simmedium,gcc-pthreads,2,0m1.950s,0m1.233s,0m1.088s,12
2149,dedup,simlarge,gcc-pthreads,2,0m11.855,0m8.175s,0m6.021s,12
2150,dedup,native,gcc-pthreads,2,0m33.544,0m24.079,0m18.652,12
2151,dedup,simdev,gcc-pthreads,2,0m0.083s,0m0.056s,0m0.037s,13
2152,dedup,simsmall,gcc-pthreads,2,0m0.620s,0m0.424s,0m0.318s,13
2153,dedup,simmedium,gcc-pthreads,2,0m2.104s,0m1.205s,0m1.257s,13
2154,dedup,simlarge,gcc-pthreads,2,0m12.266,0m8.095s,0m6.644s,13
2155,dedup,native,gcc-pthreads,2,0m33.788,0m25.020,0m18.666,13
2156,dedup,simdev,gcc-pthreads,2,0m0.090s,0m0.045s,0m0.056s,14
2157,dedup,simsmall,gcc-pthreads,2,0m0.556s,0m0.405s,0m0.257s,14
2158,dedup,simmedium,gcc-pthreads,2,0m1.631s,0m1.157s,0m0.799s,14
2159,dedup,simlarge,gcc-pthreads,2,0m11.494,0m8.065s,0m5.831s,14
2160,dedup,native,gcc-pthreads,2,0m38.691,0m24.631,0m24.233,14
2161,dedup,simdev,gcc-pthreads,2,0m0.104s,0m0.054s,0m0.059s,15
2162,dedup,simsmall,gcc-pthreads,2,0m0.683s,0m0.408s,0m0.368s,15
2163,dedup,simmedium,gcc-pthreads,2,0m1.653s,0m1.129s,0m0.881s,15
2164,dedup,simlarge,gcc-pthreads,2,0m10.288,0m7.861s,0m4.585s,15
2165,dedup,native,gcc-pthreads,2,0m40.895,0m23.936,0m26.536,15
2166,dedup,simdev,gcc-pthreads,2,0m0.081s,0m0.046s,0m0.045s,16
2167,dedup,simsmall,gcc-pthreads,2,0m0.529s,0m0.404s,0m0.244s,16
2168,dedup,simmedium,gcc-pthreads,2,0m3.580s,0m1.150s,0m0.825s,16
2169,dedup,simlarge,gcc-pthreads,2,0m11.477,0m7.766s,0m4.688s,16
2170,dedup,native,gcc-pthreads,2,0m38.006,0m25.816,0m22.364,16
2171,dedup,simdev,gcc-pthreads,2,0m0.095s,0m0.057s,0m0.034s,17
2172,dedup,simsmall,gcc-pthreads,2,0m0.598s,0m0.386s,0m0.327s,17
2173,dedup,simmedium,gcc-pthreads,2,0m1.591s,0m1.110s,0m0.797s,17
2174,dedup,simlarge,gcc-pthreads,2,0m10.369,0m7.868s,0m4.670s,17
2175,dedup,native,gcc-pthreads,2,0m39.117,0m25.139,0m24.454,17
2176,dedup,simdev,gcc-pthreads,2,0m0.083s,0m0.057s,0m0.035s,18
2177,dedup,simsmall,gcc-pthreads,2,0m0.593s,0m0.396s,0m0.308s,18
2178,dedup,simmedium,gcc-pthreads,2,0m1.983s,0m1.185s,0m1.130s,18
2179,dedup,simlarge,gcc-pthreads,2,0m12.347,0m8.513s,0m6.283s,18
2180,dedup,native,gcc-pthreads,2,0m37.514,0m24.487,0m22.791,18
2181,dedup,simdev,gcc-pthreads,2,0m0.091s,0m0.051s,0m0.035s,19
2182,dedup,simsmall,gcc-pthreads,2,0m1.683s,0m0.392s,0m0.277s,19
2183,dedup,simmedium,gcc-pthreads,2,0m1.610s,0m1.152s,0m0.806s,19
2184,dedup,simlarge,gcc-pthreads,2,0m12.190,0m7.605s,0m4.855s,19
2185,dedup,native,gcc-pthreads,2,0m32.128,0m23.949,0m17.596,19
2186,dedup,simdev,gcc-pthreads,2,0m0.079s,0m0.044s,0m0.043s,20
2187,dedup,simsmall,gcc-pthreads,2,0m0.608s,0m0.400s,0m0.326s,20
2188,dedup,simmedium,gcc-pthreads,2,0m3.689s,0m1.250s,0m0.915s,20
2189,dedup,simlarge,gcc-pthreads,2,0m10.011,0m7.705s,0m4.496s,20
2190,dedup,native,gcc-pthreads,2,0m37.207,0m23.739,0m19.780,20
2191,dedup,simdev,gcc-pthreads,2,0m0.085s,0m0.049s,0m0.046s,21
2192,dedup,simsmall,gcc-pthreads,2,0m0.629s,0m0.398s,0m0.343s,21
2193,dedup,simmedium,gcc-pthreads,2,0m2.145s,0m1.162s,0m0.914s,21
2194,dedup,simlarge,gcc-pthreads,2,0m12.604,0m7.715s,0m4.463s,21
2195,dedup,native,gcc-pthreads,2,0m32.460,0m23.538,0m18.005,21
2196,dedup,simdev,gcc-pthreads,2,0m0.083s,0m0.061s,0m0.033s,22
2197,dedup,simsmall,gcc-pthreads,2,0m0.681s,0m0.373s,0m0.418s,22
2198,dedup,simmedium,gcc-pthreads,2,0m1.972s,0m1.186s,0m1.135s,22
2199,dedup,simlarge,gcc-pthreads,2,0m12.129,0m7.929s,0m5.073s,22
2200,dedup,native,gcc-pthreads,2,0m32.680,0m23.915,0m17.919,22
2201,dedup,simdev,gcc-pthreads,2,0m0.080s,0m0.051s,0m0.038s,23
2202,dedup,simsmall,gcc-pthreads,2,0m0.598s,0m0.385s,0m0.326s,23
2203,dedup,simmedium,gcc-pthreads,2,0m1.666s,0m1.166s,0m0.836s,23
2204,dedup,simlarge,gcc-pthreads,2,0m10.320,0m7.960s,0m4.634s,23
2205,dedup,native,gcc-pthreads,2,0m33.199,0m23.888,0m19.471,23
2206,dedup,simdev,gcc-pthreads,2,0m0.081s,0m0.069s,0m0.022s,24
2207,dedup,simsmall,gcc-pthreads,2,0m0.571s,0m0.380s,0m0.305s,24
2208,dedup,simmedium,gcc-pthreads,2,0m1.561s,0m1.086s,0m0.797s,24
2209,dedup,simlarge,gcc-pthreads,2,0m10.947,0m7.747s,0m4.543s,24
2210,dedup,native,gcc-pthreads,2,0m34.127,0m24.034,0m19.954,24
2211,dedup,simdev,gcc-pthreads,2,0m0.083s,0m0.062s,0m0.031s,25
2212,dedup,simsmall,gcc-pthreads,2,0m0.578s,0m0.419s,0m0.280s,25
2213,dedup,simmedium,gcc-pthreads,2,0m1.610s,0m1.195s,0m0.750s,25
2214,dedup,simlarge,gcc-pthreads,2,0m10.306,0m7.869s,0m4.717s,25
2215,dedup,native,gcc-pthreads,2,0m33.378,0m24.208,0m18.648,25
2216,dedup,simdev,gcc-pthreads,2,0m0.090s,0m0.061s,0m0.039s,26
2217,dedup,simsmall,gcc-pthreads,2,0m0.565s,0m0.403s,0m0.269s,26
2218,dedup,simmedium,gcc-pthreads,2,0m1.638s,0m1.171s,0m0.784s,26
2219,dedup,simlarge,gcc-pthreads,2,0m9.997s,0m7.714s,0m4.529s,26
2220,dedup,native,gcc-pthreads,2,0m32.767,0m24.124,0m18.393,26
2221,dedup,simdev,gcc-pthreads,2,0m0.074s,0m0.051s,0m0.033s,27
2222,dedup,simsmall,gcc-pthreads,2,0m0.600s,0m0.417s,0m0.297s,27
2223,dedup,simmedium,gcc-pthreads,2,0m1.689s,0m1.093s,0m0.917s,27
2224,dedup,simlarge,gcc-pthreads,2,0m11.728,0m7.688s,0m6.295s,27
2225,dedup,native,gcc-pthreads,2,0m34.726,0m24.515,0m18.668,27
2226,dedup,simdev,gcc-pthreads,2,0m0.408s,0m0.059s,0m0.032s,28
2227,dedup,simsmall,gcc-pthreads,2,0m0.470s,0m0.376s,0m0.195s,28
2228,dedup,simmedium,gcc-pthreads,2,0m1.580s,0m1.146s,0m0.770s,28
2229,dedup,simlarge,gcc-pthreads,2,0m10.274,0m7.958s,0m4.469s,28
2230,dedup,native,gcc-pthreads,2,0m33.251,0m24.154,0m18.693,28
2231,dedup,simdev,gcc-pthreads,2,0m0.190s,0m0.052s,0m0.038s,29
2232,dedup,simsmall,gcc-pthreads,2,0m0.578s,0m0.382s,0m0.305s,29
2233,dedup,simmedium,gcc-pthreads,2,0m1.599s,0m1.179s,0m0.754s,29
2234,dedup,simlarge,gcc-pthreads,2,0m11.567,0m7.859s,0m5.961s,29
2235,dedup,native,gcc-pthreads,2,0m34.323,0m23.835,0m18.699,29
2236,dedup,simdev,gcc-pthreads,2,0m0.080s,0m0.047s,0m0.042s,30
2237,dedup,simsmall,gcc-pthreads,2,0m0.578s,0m0.406s,0m0.288s,30
2238,dedup,simmedium,gcc-pthreads,2,0m1.684s,0m1.188s,0m0.832s,30
2239,dedup,simlarge,gcc-pthreads,2,0m10.802,0m7.805s,0m5.399s,30
2240,dedup,native,gcc-pthreads,2,0m33.987,0m24.496,0m19.091,30
2241,dedup,simdev,gcc-pthreads,2,0m0.075s,0m0.050s,0m0.035s,31
2242,dedup,simsmall,gcc-pthreads,2,0m0.563s,0m0.388s,0m0.285s,31
2243,dedup,simmedium,gcc-pthreads,2,0m1.887s,0m1.176s,0m1.073s,31
2244,dedup,simlarge,gcc-pthreads,2,0m10.143,0m7.704s,0m4.678s,31
2245,dedup,native,gcc-pthreads,2,0m32.887,0m23.617,0m18.607,31
2246,dedup,simdev,gcc-pthreads,2,0m0.082s,0m0.059s,0m0.032s,32
2247,dedup,simsmall,gcc-pthreads,2,0m1.336s,0m0.377s,0m0.287s,32
2248,dedup,simmedium,gcc-pthreads,2,0m1.589s,0m1.109s,0m0.798s,32
2249,dedup,simlarge,gcc-pthreads,2,0m11.777,0m7.714s,0m6.376s,32
2250,dedup,native,gcc-pthreads,2,0m34.230,0m24.211,0m19.254,32
2251,dedup,simdev,gcc-pthreads,4,0m0.290s,0m0.056s,0m0.033s,1
2252,dedup,simsmall,gcc-pthreads,4,0m0.872s,0m0.408s,0m0.255s,1
2253,dedup,simmedium,gcc-pthreads,4,0m2.036s,0m1.144s,0m0.831s,1
2254,dedup,simlarge,gcc-pthreads,4,0m13.914,0m8.441s,0m5.361s,1
2255,dedup,native,gcc-pthreads,4,0m42.207,0m23.275,0m18.708,1
2256,dedup,simdev,gcc-pthreads,4,0m0.091s,0m0.057s,0m0.043s,2
2257,dedup,simsmall,gcc-pthreads,4,0m0.549s,0m0.371s,0m0.280s,2
2258,dedup,simmedium,gcc-pthreads,4,0m1.950s,0m1.194s,0m0.818s,2
2259,dedup,simlarge,gcc-pthreads,4,0m10.404,0m7.750s,0m4.553s,2
2260,dedup,native,gcc-pthreads,4,0m38.885,0m23.548,0m23.536,2
2261,dedup,simdev,gcc-pthreads,4,0m0.285s,0m0.061s,0m0.034s,3
2262,dedup,simsmall,gcc-pthreads,4,0m0.573s,0m0.376s,0m0.292s,3
2263,dedup,simmedium,gcc-pthreads,4,0m1.863s,0m1.131s,0m0.751s,3
2264,dedup,simlarge,gcc-pthreads,4,0m9.550s,0m7.967s,0m3.974s,3
2265,dedup,native,gcc-pthreads,4,0m32.655,0m23.513,0m18.325,3
2266,dedup,simdev,gcc-pthreads,4,0m0.081s,0m0.053s,0m0.037s,4
2267,dedup,simsmall,gcc-pthreads,4,0m1.644s,0m0.416s,0m0.320s,4
2268,dedup,simmedium,gcc-pthreads,4,0m3.519s,0m1.135s,0m0.804s,4
2269,dedup,simlarge,gcc-pthreads,4,0m11.955,0m7.790s,0m6.401s,4
2270,dedup,native,gcc-pthreads,4,0m35.491,0m24.134,0m20.251,4
2271,dedup,simdev,gcc-pthreads,4,0m1.433s,0m0.055s,0m0.030s,5
2272,dedup,simsmall,gcc-pthreads,4,0m0.664s,0m0.420s,0m0.357s,5
2273,dedup,simmedium,gcc-pthreads,4,0m1.945s,0m1.156s,0m1.142s,5
2274,dedup,simlarge,gcc-pthreads,4,0m10.283,0m7.917s,0m4.594s,5
2275,dedup,native,gcc-pthreads,4,0m33.955,0m24.098,0m19.154,5
2276,dedup,simdev,gcc-pthreads,4,0m0.076s,0m0.044s,0m0.042s,6
2277,dedup,simsmall,gcc-pthreads,4,0m0.554s,0m0.389s,0m0.263s,6
2278,dedup,simmedium,gcc-pthreads,4,0m1.646s,0m1.158s,0m0.831s,6
2279,dedup,simlarge,gcc-pthreads,4,0m11.814,0m7.763s,0m6.265s,6
2280,dedup,native,gcc-pthreads,4,0m38.283,0m24.057,0m23.861,6
2281,dedup,simdev,gcc-pthreads,4,0m0.080s,0m0.058s,0m0.033s,7
2282,dedup,simsmall,gcc-pthreads,4,0m0.600s,0m0.398s,0m0.307s,7
2283,dedup,simmedium,gcc-pthreads,4,0m1.615s,0m1.146s,0m0.777s,7
2284,dedup,simlarge,gcc-pthreads,4,0m10.630,0m7.618s,0m5.272s,7
2285,dedup,native,gcc-pthreads,4,0m35.186,0m24.287,0m20.617,7
2286,dedup,simdev,gcc-pthreads,4,0m0.078s,0m0.056s,0m0.032s,8
2287,dedup,simsmall,gcc-pthreads,4,0m2.068s,0m0.397s,0m0.299s,8
2288,dedup,simmedium,gcc-pthreads,4,0m1.673s,0m1.134s,0m0.869s,8
2289,dedup,simlarge,gcc-pthreads,4,0m11.089,0m7.816s,0m4.765s,8
2290,dedup,native,gcc-pthreads,4,0m33.433,0m23.745,0m19.240,8
2291,dedup,simdev,gcc-pthreads,4,0m0.088s,0m0.056s,0m0.034s,9
2292,dedup,simsmall,gcc-pthreads,4,0m0.577s,0m0.397s,0m0.293s,9
2293,dedup,simmedium,gcc-pthreads,4,0m1.565s,0m1.113s,0m0.756s,9
2294,dedup,simlarge,gcc-pthreads,4,0m10.633,0m8.049s,0m4.866s,9
2295,dedup,native,gcc-pthreads,4,0m32.674,0m24.029,0m18.219,9
2296,dedup,simdev,gcc-pthreads,4,0m0.080s,0m0.056s,0m0.034s,10
2297,dedup,simsmall,gcc-pthreads,4,0m0.679s,0m0.398s,0m0.390s,10
2298,dedup,simmedium,gcc-pthreads,4,0m1.635s,0m1.112s,0m0.842s,10
2299,dedup,simlarge,gcc-pthreads,4,0m12.790,0m7.761s,0m4.899s,10
2300,dedup,native,gcc-pthreads,4,0m33.730,0m23.801,0m19.676,10
2301,dedup,simdev,gcc-pthreads,4,0m0.079s,0m0.060s,0m0.027s,11
2302,dedup,simsmall,gcc-pthreads,4,0m2.409s,0m0.395s,0m0.286s,11
2303,dedup,simmedium,gcc-pthreads,4,0m1.600s,0m1.129s,0m0.803s,11
2304,dedup,simlarge,gcc-pthreads,4,0m11.360,0m7.784s,0m5.793s,11
2305,dedup,native,gcc-pthreads,4,0m32.437,0m23.561,0m18.624,11
2306,dedup,simdev,gcc-pthreads,4,0m0.084s,0m0.061s,0m0.034s,12
2307,dedup,simsmall,gcc-pthreads,4,0m0.569s,0m0.404s,0m0.275s,12
2308,dedup,simmedium,gcc-pthreads,4,0m1.735s,0m1.238s,0m0.857s,12
2309,dedup,simlarge,gcc-pthreads,4,0m10.153,0m7.739s,0m4.596s,12
2310,dedup,native,gcc-pthreads,4,0m31.319,0m23.530,0m16.771,12
2311,dedup,simdev,gcc-pthreads,4,0m0.077s,0m0.059s,0m0.028s,13
2312,dedup,simsmall,gcc-pthreads,4,0m1.549s,0m0.398s,0m0.250s,13
2313,dedup,simmedium,gcc-pthreads,4,0m1.538s,0m1.080s,0m0.779s,13
2314,dedup,simlarge,gcc-pthreads,4,0m10.418,0m7.800s,0m4.929s,13
2315,dedup,native,gcc-pthreads,4,0m31.759,0m23.365,0m17.586,13
2316,dedup,simdev,gcc-pthreads,4,0m0.077s,0m0.052s,0m0.033s,14
2317,dedup,simsmall,gcc-pthreads,4,0m1.690s,0m0.354s,0m0.269s,14
2318,dedup,simmedium,gcc-pthreads,4,0m1.618s,0m1.176s,0m0.798s,14
2319,dedup,simlarge,gcc-pthreads,4,0m10.300,0m7.895s,0m4.626s,14
2320,dedup,native,gcc-pthreads,4,0m32.925,0m24.573,0m17.933,14
2321,dedup,simdev,gcc-pthreads,4,0m0.080s,0m0.053s,0m0.036s,15
2322,dedup,simsmall,gcc-pthreads,4,0m0.561s,0m0.394s,0m0.272s,15
2323,dedup,simmedium,gcc-pthreads,4,0m1.622s,0m1.159s,0m0.790s,15
2324,dedup,simlarge,gcc-pthreads,4,0m10.047,0m7.647s,0m4.647s,15
2325,dedup,native,gcc-pthreads,4,0m32.969,0m24.245,0m18.407,15
2326,dedup,simdev,gcc-pthreads,4,0m0.203s,0m0.053s,0m0.037s,16
2327,dedup,simsmall,gcc-pthreads,4,0m0.614s,0m0.422s,0m0.312s,16
2328,dedup,simmedium,gcc-pthreads,4,0m2.478s,0m1.179s,0m0.866s,16
2329,dedup,simlarge,gcc-pthreads,4,0m9.994s,0m7.653s,0m4.608s,16
2330,dedup,native,gcc-pthreads,4,0m33.643,0m24.356,0m17.978,16
2331,dedup,simdev,gcc-pthreads,4,0m0.080s,0m0.045s,0m0.043s,17
2332,dedup,simsmall,gcc-pthreads,4,0m0.555s,0m0.378s,0m0.285s,17
2333,dedup,simmedium,gcc-pthreads,4,0m1.632s,0m1.146s,0m0.823s,17
2334,dedup,simlarge,gcc-pthreads,4,0m10.134,0m7.829s,0m4.549s,17
2335,dedup,native,gcc-pthreads,4,0m31.036,0m23.378,0m16.890,17
2336,dedup,simdev,gcc-pthreads,4,0m0.076s,0m0.055s,0m0.030s,18
2337,dedup,simsmall,gcc-pthreads,4,0m0.649s,0m0.412s,0m0.349s,18
2338,dedup,simmedium,gcc-pthreads,4,0m1.770s,0m1.236s,0m0.884s,18
2339,dedup,simlarge,gcc-pthreads,4,0m10.168,0m7.699s,0m4.539s,18
2340,dedup,native,gcc-pthreads,4,0m32.155,0m24.079,0m17.363,18
2341,dedup,simdev,gcc-pthreads,4,0m0.110s,0m0.077s,0m0.045s,19
2342,dedup,simsmall,gcc-pthreads,4,0m0.614s,0m0.418s,0m0.302s,19
2343,dedup,simmedium,gcc-pthreads,4,0m1.530s,0m1.119s,0m0.723s,19
2344,dedup,simlarge,gcc-pthreads,4,0m10.230,0m7.949s,0m4.662s,19
2345,dedup,native,gcc-pthreads,4,0m36.596,0m23.866,0m23.059,19
2346,dedup,simdev,gcc-pthreads,4,0m0.080s,0m0.056s,0m0.034s,20
2347,dedup,simsmall,gcc-pthreads,4,0m0.616s,0m0.389s,0m0.342s,20
2348,dedup,simmedium,gcc-pthreads,4,0m1.581s,0m1.114s,0m0.786s,20
2349,dedup,simlarge,gcc-pthreads,4,0m10.241,0m7.790s,0m4.627s,20
2350,dedup,native,gcc-pthreads,4,0m32.721,0m24.312,0m18.190,20
2351,dedup,simdev,gcc-pthreads,4,0m0.088s,0m0.054s,0m0.044s,21
2352,dedup,simsmall,gcc-pthreads,4,0m0.558s,0m0.392s,0m0.275s,21
2353,dedup,simmedium,gcc-pthreads,4,0m1.593s,0m1.155s,0m0.797s,21
2354,dedup,simlarge,gcc-pthreads,4,0m11.395,0m7.608s,0m4.281s,21
2355,dedup,native,gcc-pthreads,4,0m32.279,0m23.836,0m18.379,21
2356,dedup,simdev,gcc-pthreads,4,0m0.074s,0m0.050s,0m0.033s,22
2357,dedup,simsmall,gcc-pthreads,4,0m0.631s,0m0.411s,0m0.333s,22
2358,dedup,simmedium,gcc-pthreads,4,0m1.688s,0m1.203s,0m0.855s,22
2359,dedup,simlarge,gcc-pthreads,4,0m10.160,0m7.902s,0m4.595s,22
2360,dedup,native,gcc-pthreads,4,0m32.118,0m23.476,0m18.088,22
2361,dedup,simdev,gcc-pthreads,4,0m0.086s,0m0.062s,0m0.035s,23
2362,dedup,simsmall,gcc-pthreads,4,0m0.542s,0m0.410s,0m0.239s,23
2363,dedup,simmedium,gcc-pthreads,4,0m1.818s,0m1.107s,0m0.737s,23
2364,dedup,simlarge,gcc-pthreads,4,0m10.666,0m8.177s,0m4.772s,23
2365,dedup,native,gcc-pthreads,4,0m32.746,0m23.790,0m17.238,23
2366,dedup,simdev,gcc-pthreads,4,0m0.153s,0m0.054s,0m0.042s,24
2367,dedup,simsmall,gcc-pthreads,4,0m0.555s,0m0.396s,0m0.267s,24
2368,dedup,simmedium,gcc-pthreads,4,0m1.512s,0m1.150s,0m0.708s,24
2369,dedup,simlarge,gcc-pthreads,4,0m10.031,0m7.841s,0m4.392s,24
2370,dedup,native,gcc-pthreads,4,0m36.840,0m24.172,0m22.527,24
2371,dedup,simdev,gcc-pthreads,4,0m0.123s,0m0.054s,0m0.043s,25
2372,dedup,simsmall,gcc-pthreads,4,0m0.560s,0m0.420s,0m0.248s,25
2373,dedup,simmedium,gcc-pthreads,4,0m1.557s,0m1.113s,0m0.755s,25
2374,dedup,simlarge,gcc-pthreads,4,0m10.259,0m7.684s,0m4.851s,25
2375,dedup,native,gcc-pthreads,4,0m32.809,0m23.780,0m17.807,25
2376,dedup,simdev,gcc-pthreads,4,0m0.083s,0m0.048s,0m0.044s,26
